"hexid","ATT","CI.lower","CI.upper","period","OmittedControl","insig"
"ALL",0.268366586445216,-3.09513435275745,3.63186752564788,"0-12","CT16",TRUE
"ALL",0.18338148309393,-3.27101837509317,3.63778134128103,"0-12","CT19",TRUE
"ALL",0.194737592888043,-3.25559515704565,3.64507034282174,"0-12","CT2",TRUE
"ALL",0.192183533339557,-3.25693089330674,3.64129795998586,"0-12","CT20",TRUE
"ALL",0.101854152467167,-3.32126566769402,3.52497397262836,"0-12","CT22",TRUE
"ALL",0.176803221035306,-3.29162775505414,3.64523419712475,"0-12","CT28",TRUE
"ALL",0.191764507113204,-3.25473619857818,3.63826521280458,"0-12","CT29",TRUE
"ALL",0.168117292599699,-3.29258982161219,3.62882440681159,"0-12","CT31",TRUE
"ALL",0.185276880099518,-3.23813582006251,3.60868958026154,"0-12","CT32",TRUE
"ALL",0.198097906121193,-3.24872257938499,3.64491839162737,"0-12","CT37",TRUE
"ALL",0.208943941160225,-3.23083379062797,3.64872167294842,"0-12","CT38",TRUE
"ALL",0.201146940770333,-3.22323111419811,3.62552499573877,"0-12","CT4",TRUE
"ALL",0.155335417755672,-3.3227126773548,3.63338351286615,"0-12","CT42",TRUE
"ALL",0.160286861861785,-3.28965312147069,3.61022684519426,"0-12","CT43",TRUE
"ALL",0.149608326509896,-3.27349536108439,3.57271201410419,"0-12","CT44",TRUE
"ALL",0.187856385597171,-3.27435472977498,3.65006750096932,"0-12","CT47",TRUE
"ALL",0.180660062040453,-3.27643818355504,3.63775830763595,"0-12","CT48",TRUE
"ALL",0.189996744658859,-3.27289297417318,3.6528864634909,"0-12","CT49",TRUE
"ALL",0.117748549151882,-3.33845335638429,3.57395045468806,"0-12","CT5",TRUE
"ALL",0.196846191271321,-3.24583889715511,3.63953127969775,"0-12","CT52",TRUE
"ALL",0.185015991603118,-3.27819080080934,3.64822278401558,"0-12","CT53",TRUE
"ALL",0.187381817518408,-3.27436835275988,3.6491319877967,"0-12","CT54",TRUE
"ALL",0.195629871935923,-3.25880202626877,3.65006177014062,"0-12","CT56",TRUE
"ALL",0.182187699137544,-3.27262443445428,3.63699983272937,"0-12","CT57",TRUE
"ALL",0.114384200493102,-3.34505306094175,3.57382146192795,"0-12","CT58",TRUE
"ALL",0.207448422790651,-3.24759015056792,3.66248699614922,"0-12","CT59",TRUE
"ALL",0.154436590652367,-3.29734415951461,3.60621734081934,"0-12","CT6",TRUE
"ALL",0.183907495477338,-3.27232931829761,3.64014430925228,"0-12","CT60",TRUE
"ALL",0.190981113402118,-3.25857236633507,3.6405345931393,"0-12","CT61",TRUE
"ALL",0.217537693948373,-3.23108235583751,3.66615774373426,"0-12","NONE",TRUE
"ALL",0.139255512930095,-3.29970741334716,3.57821843920736,"0-12","CT1",TRUE
"ALL",0.114227524595254,-3.33499408933343,3.56344913852394,"0-12","CT12",TRUE
"ALL",0.10415101247004,-3.34731854835783,3.55562057329791,"0-12","CT13",TRUE
"ALL",-0.0249168668498644,-3.33745681304613,3.2876230793464,"0-12","CT16",TRUE
"ALL",0.119281683357952,-3.31538552984734,3.55394889656325,"0-12","CT19",TRUE
"ALL",0.127416180145898,-3.30668996179681,3.5615223220886,"0-12","CT2",TRUE
"ALL",0.120929585204847,-3.31168076831699,3.55353993872669,"0-12","CT20",TRUE
"ALL",0.099739594761653,-3.32684010652069,3.52631929604399,"0-12","CT22",TRUE
"ALL",0.189942344605141,-3.25175073345736,3.63163542266765,"0-12","CT25",TRUE
"ALL",0.120635177159572,-3.29758135640652,3.53885171072567,"0-12","CT27",TRUE
"ALL",0.113085074882124,-3.32314917787434,3.54931932763859,"0-12","CT28",TRUE
"ALL",0.140940168141817,-3.30263811149792,3.58451844778155,"0-12","CT29",TRUE
"ALL",0.14276059882975,-3.28287309207033,3.56839428972983,"0-12","CT31",TRUE
"ALL",0.103936013629301,-3.33383070212956,3.54170272938816,"0-12","CT32",TRUE
"ALL",0.130083849858135,-3.29631497911938,3.55648267883565,"0-12","CT37",TRUE
"ALL",0.116229925175733,-3.30629376570055,3.53875361605202,"0-12","CT38",TRUE
"ALL",0.139097124095538,-3.26529015732303,3.54348440551411,"0-12","CT4",TRUE
"ALL",0.108433618321839,-3.31803159416098,3.53489883080465,"0-12","CT42",TRUE
"ALL",0.135647451709715,-3.31489831438532,3.58619321780475,"0-12","CT43",TRUE
"ALL",0.126284310406502,-3.31504660466053,3.56761522547353,"0-12","CT44",TRUE
"ALL",0.109932988123976,-3.30946131505986,3.52932729130781,"0-12","CT47",TRUE
"ALL",0.12130307171064,-3.30964346389908,3.55224960732036,"0-12","CT48",TRUE
"ALL",0.143298786523809,-3.32003125849372,3.60662883154134,"0-12","CT49",TRUE
"ALL",0.161202419507225,-3.26904708016793,3.59145191918238,"0-12","CT5",TRUE
"ALL",0.120216909325188,-3.29974044981381,3.54017426846419,"0-12","CT52",TRUE
"ALL",0.134385022659911,-3.30777517942624,3.57654522474606,"0-12","CT53",TRUE
"ALL",0.143577659883315,-3.31001899718153,3.59717431694816,"0-12","CT54",TRUE
"ALL",0.122129480711284,-3.31778552504487,3.56204448646743,"0-12","CT56",TRUE
"ALL",0.111840721352345,-3.31296110586266,3.53664254856734,"0-12","CT57",TRUE
"ALL",0.15970187493845,-3.27756361314226,3.59696736301916,"0-12","CT58",TRUE
"ALL",0.141491888991254,-3.29496539721225,3.57794917519476,"0-12","CT59",TRUE
"ALL",0.0948375454218998,-3.32183443188105,3.51150952272485,"0-12","CT6",TRUE
"ALL",0.123351450044703,-3.3150139399582,3.5617168400476,"0-12","CT60",TRUE
"ALL",0.115957459795008,-3.32035211921793,3.55226703880795,"0-12","CT61",TRUE
"ALL",0.217537693948373,-3.23108235583751,3.66615774373426,"0-12","NONE",TRUE
"ALL",0.299416867596183,-3.1602282088103,3.75906194400266,"0-12","CT1",TRUE
"ALL",0.201032646866763,-3.24724452411137,3.6493098178449,"0-12","CT12",TRUE
"ALL",0.332925233357652,-3.10915628057004,3.77500674728535,"0-12","CT13",TRUE
"ALL",0.0615095267836781,-3.27348438934442,3.39650344291178,"0-12","CT16",TRUE
"ALL",0.22822133161272,-3.22666262060526,3.68310528383069,"0-12","CT19",TRUE
"ALL",0.166451957055174,-3.27290336855541,3.60580728266576,"0-12","CT2",TRUE
"ALL",0.19172261315979,-3.25385549338329,3.63730071970287,"0-12","CT20",TRUE
"ALL",0.257114128812323,-3.19389016664121,3.70811842426586,"0-12","CT22",TRUE
"ALL",0.309091176484133,-3.14349564018475,3.76167799315302,"0-12","CT25",TRUE
"ALL",0.237364261050402,-3.21559687079178,3.69032539289258,"0-12","CT28",TRUE
"ALL",0.253447170729681,-3.20842383197015,3.71531817342951,"0-12","CT29",TRUE
"ALL",0.231916109308812,-3.22391563351757,3.68774785213519,"0-12","CT31",TRUE
"ALL",0.203303554203667,-3.24880564074014,3.65541274914747,"0-12","CT32",TRUE
"ALL",0.191561584505601,-3.25080562408812,3.63392879309933,"0-12","CT37",TRUE
"ALL",0.292553246362942,-3.16896428497549,3.75407077770137,"0-12","CT38",TRUE
"ALL",0.257764573384985,-3.18913002538122,3.70465917215119,"0-12","CT4",TRUE
"ALL",0.199208239393343,-3.24844064244131,3.646857121228,"0-12","CT42",TRUE
"ALL",0.243959438838204,-3.2077649797312,3.69568385740761,"0-12","CT43",TRUE
"ALL",0.252870952536417,-3.20536850002695,3.71111040509978,"0-12","CT44",TRUE
"ALL",0.236216923999544,-3.22151890416987,3.69395275216895,"0-12","CT47",TRUE
"ALL",0.197669087229483,-3.24892399586552,3.64426217032448,"0-12","CT48",TRUE
"ALL",0.229130105893015,-3.22544111071143,3.68370132249746,"0-12","CT49",TRUE
"ALL",0.227255726006408,-3.23020036146675,3.68471181347957,"0-12","CT5",TRUE
"ALL",0.215110397456816,-3.23435213355901,3.66457292847264,"0-12","CT52",TRUE
"ALL",0.201109718381444,-3.24725976624185,3.64947920300473,"0-12","CT53",TRUE
"ALL",0.25787459559816,-3.2055485610025,3.72129775219882,"0-12","CT54",TRUE
"ALL",0.281594406209551,-3.17642071700933,3.73960952942843,"0-12","CT56",TRUE
"ALL",0.199148679260263,-3.2491156423645,3.64741300088502,"0-12","CT57",TRUE
"ALL",0.225384063617521,-3.22382481003887,3.67459293727391,"0-12","CT58",TRUE
"ALL",0.202349592675422,-3.2403837445684,3.64508292991924,"0-12","CT59",TRUE
"ALL",0.291695373687187,-3.14598076956842,3.72937151694279,"0-12","CT6",TRUE
"ALL",0.206362635555464,-3.24343511791943,3.65616038903036,"0-12","CT60",TRUE
"ALL",0.193459371103627,-3.25564140492767,3.64256014713492,"0-12","CT61",TRUE
"ALL",0.217537693948373,-3.23108235583751,3.66615774373426,"0-12","NONE",TRUE
"ALL",0.246480279471948,-3.21113992208168,3.70410048102557,"0-12","CT1",TRUE
"ALL",0.265097055423035,-3.18149503863422,3.71168914948029,"0-12","CT12",TRUE
"ALL",0.343795434056266,-3.09058579808213,3.77817666619466,"0-12","CT13",TRUE
"ALL",0.248943305021761,-3.12754720048108,3.6254338105246,"0-12","CT16",TRUE
"ALL",0.256173707970812,-3.19495859330039,3.70730600924202,"0-12","CT19",TRUE
"ALL",0.26413030368293,-3.18325499037606,3.71151559774192,"0-12","CT2",TRUE
"ALL",0.262781486593408,-3.18369565118616,3.70925862437298,"0-12","CT20",TRUE
"ALL",0.28670827249766,-3.15340072727585,3.72681727227117,"0-12","CT22",TRUE
"ALL",0.302954490595264,-3.1421463492275,3.74805533041803,"0-12","CT25",TRUE
"ALL",0.251720784152132,-3.19978498414139,3.70322655244565,"0-12","CT28",TRUE
"ALL",0.258627575168942,-3.19140334150681,3.70865849184469,"0-12","CT29",TRUE
"ALL",0.254132070969019,-3.19714479958974,3.70540894152778,"0-12","CT31",TRUE
"ALL",0.305993269979548,-3.13461852593209,3.74660506589118,"0-12","CT32",TRUE
"ALL",0.262942471633814,-3.18793796870573,3.71382291197335,"0-12","CT37",TRUE
"ALL",-0.0771764981028334,-3.53858301047837,3.3842300142727,"0-12","CT38",TRUE
"ALL",0.277511344239266,-3.17644698789218,3.73146967637071,"0-12","CT4",TRUE
"ALL",0.26634148688025,-3.17935403970276,3.71203701346326,"0-12","CT42",TRUE
"ALL",0.284440970829151,-3.15872573965526,3.72760768131356,"0-12","CT43",TRUE
"ALL",0.25986273342348,-3.19293612052701,3.71266158737397,"0-12","CT44",TRUE
"ALL",0.247692612501246,-3.207322087612,3.70270731261449,"0-12","CT47",TRUE
"ALL",0.258599772267702,-3.19089465507834,3.70809419961374,"0-12","CT48",TRUE
"ALL",0.252721048811429,-3.20017069321688,3.70561279083974,"0-12","CT49",TRUE
"ALL",0.283216130857006,-3.16903689198253,3.73546915369654,"0-12","CT5",TRUE
"ALL",0.251134660479612,-3.20172539902113,3.70399471998036,"0-12","CT52",TRUE
"ALL",0.272426904346209,-3.17227473211888,3.7171285408113,"0-12","CT53",TRUE
"ALL",0.26652698173149,-3.18336359009503,3.71641755355801,"0-12","CT54",TRUE
"ALL",-0.0782832954639711,-3.53208515502499,3.37551856409705,"0-12","CT56",TRUE
"ALL",0.253702154429941,-3.19735863577054,3.70476294463043,"0-12","CT57",TRUE
"ALL",0.268531824972562,-3.1836250320516,3.72068868199672,"0-12","CT58",TRUE
"ALL",0.260095375216745,-3.19266891488342,3.71285966531692,"0-12","CT59",TRUE
"ALL",0.302956812512836,-3.13981783333684,3.74573145836251,"0-12","CT6",TRUE
"ALL",0.267464538692492,-3.17682014322413,3.71174922060912,"0-12","CT60",TRUE
"ALL",0.253415657158238,-3.19860318893385,3.70543450325032,"0-12","CT61",TRUE
"ALL",0.217537693948373,-3.23108235583751,3.66615774373426,"0-12","NONE",TRUE
"ALL",0.238943806294611,-3.21099765809027,3.68888527067949,"0-12","CT1",TRUE
"ALL",0.231580351046906,-3.21851141098626,3.68167211308007,"0-12","CT12",TRUE
"ALL",0.169856616704245,-3.26680777809766,3.60652101150615,"0-12","CT13",TRUE
"ALL",0.280882409789543,-3.05980127207665,3.62156609165574,"0-12","CT16",TRUE
"ALL",0.243198340336679,-3.21686857315009,3.70326525382344,"0-12","CT19",TRUE
"ALL",0.238315710159315,-3.21931143575131,3.69594285606994,"0-12","CT2",TRUE
"ALL",0.235370208116286,-3.220126598339,3.69086701457157,"0-12","CT20",TRUE
"ALL",0.193855670563927,-3.25094948004109,3.63866082116894,"0-12","CT22",TRUE
"ALL",0.241788848787376,-3.21968142739253,3.70325912496728,"0-12","CT25",TRUE
"ALL",0.228913478632641,-3.21198711642691,3.6698140736922,"0-12","CT28",TRUE
"ALL",0.237279005764039,-3.2234430390414,3.69800105056948,"0-12","CT29",TRUE
"ALL",0.242196402307133,-3.20946129836339,3.69385410297766,"0-12","CT31",TRUE
"ALL",0.252572969586711,-3.19318741467102,3.69833335384445,"0-12","CT32",TRUE
"ALL",0.251358956117251,-3.2080614072043,3.7107793194388,"0-12","CT37",TRUE
"ALL",0.234167845230313,-3.22278643798384,3.69112212844446,"0-12","CT38",TRUE
"ALL",0.264508600414754,-3.18503660314984,3.71405380397935,"0-12","CT4",TRUE
"ALL",0.241942430849208,-3.22027958484655,3.70416444654496,"0-12","CT42",TRUE
"ALL",0.255823471901717,-3.204059015423,3.71570595922644,"0-12","CT43",TRUE
"ALL",0.253298939313853,-3.20975536384396,3.71635324247166,"0-12","CT44",TRUE
"ALL",0.237824448517611,-3.22069656363477,3.69634546066999,"0-12","CT47",TRUE
"ALL",0.229896242297548,-3.22100482095322,3.68079730554832,"0-12","CT48",TRUE
"ALL",0.244162264131587,-3.21638436298818,3.70470889125135,"0-12","CT49",TRUE
"ALL",0.270940356293321,-3.1826277045034,3.72450841709004,"0-12","CT5",TRUE
"ALL",0.23753351338659,-3.21615268157133,3.69121970834451,"0-12","CT52",TRUE
"ALL",0.240891101469237,-3.22144196016806,3.70322416310654,"0-12","CT53",TRUE
"ALL",0.241143705760157,-3.21857770904219,3.70086512056251,"0-12","CT54",TRUE
"ALL",0.244217801380544,-3.21738726347194,3.70582286623303,"0-12","CT56",TRUE
"ALL",0.229378297284275,-3.21916022972839,3.67791682429694,"0-12","CT57",TRUE
"ALL",0.254635786399503,-3.19544240265932,3.70471397545833,"0-12","CT58",TRUE
"ALL",0.241354962976706,-3.21161437778926,3.69432430374267,"0-12","CT59",TRUE
"ALL",0.286116187622332,-3.16201055803561,3.73424293328027,"0-12","CT6",TRUE
"ALL",0.23686980777212,-3.22095352611131,3.69469314165555,"0-12","CT60",TRUE
"ALL",0.226131843633266,-3.22888865736529,3.68115234463183,"0-12","CT61",TRUE
"ALL",0.217537693948373,-3.23108235583751,3.66615774373426,"0-12","NONE",TRUE
"ALL",0.236469938728698,-3.20777023711358,3.68071011457098,"0-12","CT1",TRUE
"ALL",0.100607768552242,-3.35327203251141,3.55448756961589,"0-12","CT12",TRUE
"ALL",0.330542171016684,-3.07368639630461,3.73477073833798,"0-12","CT13",TRUE
"ALL",0.132686082390776,-3.23414885375631,3.49952101853786,"0-12","CT16",TRUE
"ALL",0.104623324529223,-3.33240361409666,3.54165026315511,"0-12","CT19",TRUE
"ALL",0.106526846020695,-3.33638305375765,3.54943674579904,"0-12","CT2",TRUE
"ALL",0.261350575624991,-3.17253220691533,3.69523335816531,"0-12","CT20",TRUE
"ALL",0.273788840715261,-3.16538785051617,3.71296553194669,"0-12","CT22",TRUE
"ALL",0.168679042598029,-3.28131812320788,3.61867620840394,"0-12","CT28",TRUE
"ALL",0.0954319540440982,-3.34234046483533,3.53320437292352,"0-12","CT29",TRUE
"ALL",0.258103303033437,-3.21078584069356,3.72699244676044,"0-12","CT31",TRUE
"ALL",0.263040841516406,-3.15495778017422,3.68103946320703,"0-12","CT32",TRUE
"ALL",0.259654574883489,-3.19051634057251,3.70982549033949,"0-12","CT37",TRUE
"ALL",0.115373356359766,-3.31652162032795,3.54726833304748,"0-12","CT38",TRUE
"ALL",0.0565249975200149,-3.38542708152013,3.49847707656016,"0-12","CT4",TRUE
"ALL",0.107093694043068,-3.350481711678,3.56466909976413,"0-12","CT42",TRUE
"ALL",0.117017784678143,-3.33495420020657,3.56898976956286,"0-12","CT43",TRUE
"ALL",0.133668867811431,-3.31574491957366,3.58308265519652,"0-12","CT44",TRUE
"ALL",0.113575868938958,-3.34004541667054,3.56719715454845,"0-12","CT47",TRUE
"ALL",0.117733629487851,-3.34440762175494,3.57987488073065,"0-12","CT48",TRUE
"ALL",0.111774534503737,-3.34541791778881,3.56896698679629,"0-12","CT49",TRUE
"ALL",0.215174088008529,-3.22849382253209,3.65884199854915,"0-12","CT5",TRUE
"ALL",0.12126774756292,-3.32781568361827,3.57035117874411,"0-12","CT52",TRUE
"ALL",0.114614056004442,-3.34136537814193,3.57059349015081,"0-12","CT53",TRUE
"ALL",0.258540525372969,-3.19601745150541,3.71309850225135,"0-12","CT54",TRUE
"ALL",0.106325399444172,-3.34710500829416,3.55975580718251,"0-12","CT56",TRUE
"ALL",0.110104982825833,-3.35723315787966,3.57744312353133,"0-12","CT57",TRUE
"ALL",0.0968700719695003,-3.37545062352742,3.56919076746642,"0-12","CT58",TRUE
"ALL",0.221550190930018,-3.22549360005224,3.66859398191228,"0-12","CT59",TRUE
"ALL",0.119175100876068,-3.32597674753609,3.56432694928823,"0-12","CT6",TRUE
"ALL",0.107120783770047,-3.33962835388782,3.55386992142792,"0-12","CT60",TRUE
"ALL",0.0979319202759522,-3.35141482182628,3.54727866237819,"0-12","CT61",TRUE
"ALL",0.217537693948373,-3.23108235583751,3.66615774373426,"0-12","NONE",TRUE
"ALL",0.217537693948373,-3.23108235583751,3.66615774373426,"0-12","NONE",TRUE
"ALL",0.315697018347021,-3.12606604848259,3.75746008517663,"0-12","CT1",TRUE
"ALL",0.323426064355361,-3.11747140618298,3.7643235348937,"0-12","CT12",TRUE
"ALL",0.447762985968841,-2.98063131991654,3.87615729185422,"0-12","CT13",TRUE
"ALL",1.02921577237776,-2.35719445896803,4.41562600372354,"0-12","CT16",TRUE
"ALL",0.399680530198387,-3.03310703347604,3.83246809387281,"0-12","CT19",TRUE
"ALL",0.309231366071859,-3.1328099562696,3.75127268841332,"0-12","CT2",TRUE
"ALL",0.359874042701598,-3.07708297361892,3.79683105902212,"0-12","CT20",TRUE
"ALL",0.425357038167017,-3.00745756138137,3.8581716377154,"0-12","CT22",TRUE
"ALL",0.483372121839135,-2.94716108206073,3.913905325739,"0-12","CT25",TRUE
"ALL",0.334885333468883,-3.1024054373948,3.77217610433257,"0-12","CT28",TRUE
"ALL",0.294986018382349,-3.14842268565572,3.73839472242042,"0-12","CT29",TRUE
"ALL",0.413809187260713,-3.01808175950406,3.84570013402548,"0-12","CT31",TRUE
"ALL",0.751787971990964,-2.65578908969149,4.15936503367341,"0-12","CT32",TRUE
"ALL",0.335984474326742,-3.10376865873197,3.77573760738546,"0-12","CT37",TRUE
"ALL",0.450019003343316,-2.98282510890644,3.88286311559307,"0-12","CT38",TRUE
"ALL",0.430626681013273,-2.9997330574148,3.86098641944135,"0-12","CT4",TRUE
"ALL",0.348945993086816,-3.0892587747838,3.78715076095743,"0-12","CT42",TRUE
"ALL",0.358707828622414,-3.07804843920809,3.79546409645292,"0-12","CT43",TRUE
"ALL",0.350720440423702,-3.0914142318018,3.7928551126492,"0-12","CT44",TRUE
"ALL",0.307958207138512,-3.13451109379833,3.75042750807536,"0-12","CT47",TRUE
"ALL",0.315968986261021,-3.12631590767933,3.75825388020137,"0-12","CT48",TRUE
"ALL",0.367465426762055,-3.0683978460027,3.80332869952681,"0-12","CT49",TRUE
"ALL",0.395785098282464,-3.03847367062174,3.83004386718667,"0-12","CT5",TRUE
"ALL",0.306649543946819,-3.13578890856645,3.74908799646009,"0-12","CT52",TRUE
"ALL",0.310557667334778,-3.13204252053533,3.75315785520489,"0-12","CT53",TRUE
"ALL",0.331226224995184,-3.10907641843557,3.77152886842593,"0-12","CT54",TRUE
"ALL",0.452035080026858,-2.97635818691024,3.88042834696395,"0-12","CT56",TRUE
"ALL",0.311033193972919,-3.13055956350855,3.75262595145439,"0-12","CT57",TRUE
"ALL",0.350108412784144,-3.0879963310116,3.78821315657988,"0-12","CT58",TRUE
"ALL",0.33849769145856,-3.10148910560146,3.77848448851858,"0-12","CT59",TRUE
"ALL",0.332033952330847,-3.10951529808942,3.77358320275111,"0-12","CT6",TRUE
"ALL",0.324033865427407,-3.11637343168418,3.764441162539,"0-12","CT60",TRUE
"ALL",0.310643018452563,-3.13156597864234,3.75285201554746,"0-12","CT61",TRUE
"ALL",0.217537693948373,-3.23108235583751,3.66615774373426,"0-12","NONE",TRUE
"ALL",0.0882280688372462,-3.36390604229914,3.54036217997363,"0-12","CT1",TRUE
"ALL",0.0756580805710536,-3.37409355530293,3.52540971644503,"0-12","CT12",TRUE
"ALL",0.0681409134234105,-3.3890446302977,3.52532645714452,"0-12","CT15",TRUE
"ALL",1.56420590831309,-1.8033807726948,4.93179258932097,"0-12","CT16",TRUE
"ALL",0.0750484862059279,-3.3797783576596,3.52987533007145,"0-12","CT19",TRUE
"ALL",0.0692107076714165,-3.38651816310013,3.52493957844297,"0-12","CT2",TRUE
"ALL",0.0697972489599375,-3.38626005543235,3.52585455335223,"0-12","CT20",TRUE
"ALL",0.0663669162599556,-3.39043651465804,3.52317034717795,"0-12","CT24",TRUE
"ALL",0.0952559222518753,-3.35782855723815,3.5483404017419,"0-12","CT28",TRUE
"ALL",0.055803481369859,-3.40399033646735,3.51559729920707,"0-12","CT29",TRUE
"ALL",0.0627081447689653,-3.39499814795202,3.52041443748995,"0-12","CT3",TRUE
"ALL",0.062245545928834,-3.3963074010734,3.52079849293107,"0-12","CT31",TRUE
"ALL",0.08540004980312,-3.3650536731332,3.53585377273944,"0-12","CT32",TRUE
"ALL",0.0672284963384857,-3.38947107946336,3.52392807214033,"0-12","CT35",TRUE
"ALL",0.0637618429432918,-3.39447344438893,3.52199713027552,"0-12","CT37",TRUE
"ALL",0.476556075321844,-2.97517720584867,3.92828935649236,"0-12","CT38",TRUE
"ALL",0.0650217710607919,-3.39110327683398,3.52114681895557,"0-12","CT39",TRUE
"ALL",0.176310436239547,-3.26401630953475,3.61663718201385,"0-12","CT4",TRUE
"ALL",0.0706030814356691,-3.38531612509323,3.52652228796456,"0-12","CT42",TRUE
"ALL",0.0747435970166726,-3.37947195469098,3.52895914872433,"0-12","CT43",TRUE
"ALL",0.317042951964536,-3.13104056523861,3.76512646916768,"0-12","CT44",TRUE
"ALL",0.0578916430526093,-3.39887825631679,3.51466154242201,"0-12","CT47",TRUE
"ALL",0.0300972816283178,-3.42722727821584,3.48742184147248,"0-12","CT48",TRUE
"ALL",0.0746385133848449,-3.3807175825175,3.52999460928719,"0-12","CT49",TRUE
"ALL",0.0922686417682446,-3.36133969452341,3.5458769780599,"0-12","CT5",TRUE
"ALL",0.0714778282275163,-3.38436185879692,3.52731751525195,"0-12","CT51",TRUE
"ALL",0.0611418231438813,-3.39782908586477,3.52011273215253,"0-12","CT52",TRUE
"ALL",0.069942163843067,-3.38929718528142,3.52918151296756,"0-12","CT53",TRUE
"ALL",0.0155570972671794,-3.44061921901907,3.47173341355342,"0-12","CT54",TRUE
